Time,Power,Head,Flow,Volume,Price,Date
5,-8.692837830375565,91.10806653900703,-10.500580620775864,87226.01320762401,150.17,2024-12-12
6,3.7646178023381394,89.90650237285827,4.901261590842555,104870.55493465721,258.04,2024-12-12
7,6.858207957070538,87.64854157919032,9.892763978354683,140484.50525673406,389.15,2024-12-12
8,7.369722086649877,85.04064963515017,11.78481552105658,182909.84113253775,400.0,2024-12-12
9,6.385625430703447,82.71311241189872,10.43516068148599,220476.4195858873,363.37,2024-12-12
10,5.103031751464329,80.86032381988947,8.27594966449334,250269.83837806334,328.83,2024-12-12
11,3.850310368253939,79.48878615353632,6.126320476415486,272324.5920931591,293.07,2024-12-12
12,4.393639190381543,77.7319309688479,7.336880395646574,298737.36151748674,318.55,2024-12-12
13,5.15018298151414,75.51024201105888,9.243727609096524,332014.78091023426,352.89,2024-12-12
14,5.817336529683141,72.62642110136787,11.242581518182547,372488.0743756914,475.91,2024-12-12
15,5.4749043530546855,69.76391641329953,10.754821314100127,411205.43110645184,551.0,2024-12-12
16,5.126596402913199,66.7540043121873,10.095873257477095,447550.5748333694,565.46,2024-12-12
17,4.7891543898755105,63.79910651581054,9.432446699247677,481507.38295066106,433.07,2024-12-12
18,4.451386792942112,60.76268256947874,8.731356132029532,512940.2650259674,375.03,2024-12-12
19,4.099008262214911,57.5042230854379,8.054070311031523,541934.9181456808,241.61,2024-12-12
20,1.8507489706837865,55.91190634569546,3.666179235506206,555133.1633935032,169.4,2024-12-12
21,-4.64398193683583,60.05386504090617,-9.68201694661741,520277.9023856805,150.0,2024-12-12
22,-5.0628404085658705,63.53727082227461,-10.016669927215332,484217.8906477053,134.75,2024-12-12
23,-5.273046120413268,66.67000453002412,-9.905562074490419,448557.8671795398,130.07,2024-12-12
0,0.0,76.94472322725088,0.0,310528.5,71.19,2024-04-24
1,0.0,76.94472322725031,0.0,310528.5,63.57,2024-04-24
2,0.0,76.9447232272506,0.0,310528.5,60.0,2024-04-24
3,0.0,76.94472322725079,0.0,310528.5,72.42,2024-04-24
4,2.916130698435509,75.79210590281886,4.795667074465072,327792.9014680743,82.3,2024-04-24
5,3.4719964453556615,74.36602698456444,5.87938876319393,348958.7010155724,101.2,2024-04-24
6,3.664043517923998,72.67595569176629,6.349826971535805,371818.0781131013,107.19,2024-04-24
7,2.6695975927755704,71.44690644387872,4.617713631089302,388441.84718502284,87.2,2024-04-24
8,0.0,71.44690490203973,0.0,388441.84718502534,68.35,2024-04-24
9,0.0,71.44690490203953,0.0,388441.84718502854,73.2,2024-04-24
10,2.6013705220669143,70.23279105831158,4.561591636407201,404863.57707609446,76.17,2024-04-24
11,9.28267164468366e-07,70.23279105831107,0.0,404863.57707610016,51.07,2024-04-24
12,-4.7400610030029515,72.3384734333574,-7.911336453796338,376382.7658424333,46.02,2024-04-24
13,-4.869321050172266,74.43052100991281,-7.860108652477322,348086.37469351495,44.36,2024-04-24
14,-5.250055147812148,76.41584816588284,-8.23226527106253,318450.21971768985,33.82,2024-04-24
15,0.0,76.41584816588278,0.0,318450.21971769055,57.13,2024-04-24
16,0.0,76.41584816587729,0.0,318450.21971769084,65.77,2024-04-24
17,2.885654693337206,75.26682886938336,4.780696846513678,335660.7283651401,89.86,2024-04-24
18,3.582777208906887,73.71759924206046,6.130112937032209,357729.134938456,108.15,2024-04-24
19,3.6162744818123267,72.0409443488806,6.299421571857366,380407.0525971425,110.0,2024-04-24
20,3.2087332767861976,70.54402371368289,5.6241354014356375,400653.94004231086,99.54,2024-04-24
21,2.5500329090807474,69.30937023793079,4.514914380362001,416907.63181161403,89.31,2024-04-24
22,2.477748421387519,67.97791548680433,4.435078234543909,432873.9134559721,83.5,2024-04-24
23,2.4067421229255914,66.67000453002412,4.356653812102138,448557.8671795398,80.0,2024-04-24
0,-3.5722536040339037e-12,76.94472322725166,-5.5848659030743875e-12,310528.4999999799,22.62,2024-08-09
1,0.0,76.94472322725164,1.4210854715202004e-14,310528.49999998,26.4,2024-08-09
2,0.0,76.94472322725478,-1.3059775483270641e-11,310528.49999993294,30.98,2024-08-09
3,-2.5071500431295135e-11,76.94472322725478,0.0,310528.49999993294,25.34,2024-08-09
4,3.0043285015863623,75.75613563978725,4.945327679459325,328331.6796459865,48.04,2024-08-09
5,3.253659204382326,74.4316431641892,5.4831992040057,348071.19678040704,51.0,2024-08-09
6,2.988389256102211,73.07781501475922,5.086517376830386,366382.65933699644,45.89,2024-08-09
7,-2.4492408101650653e-11,73.07781501475924,0.0,366382.65933699644,29.17,2024-08-09
8,-2.5071500431295135e-11,73.07781501475922,0.0,366382.65933699644,6.98,2024-08-09
9,-4.9303186743760685,75.1059487532271,-7.86449969919407,338070.4604198978,0.1,2024-08-09
10,-5.119370320209519,77.00641037486132,-7.907204786853356,309604.5231872257,-0.36,2024-08-09
11,-5.309448537015854,78.91719170954141,-7.950141767777595,280984.01282322634,-0.69,2024-08-09
12,-5.4942241560025815,80.73356001997149,-7.965492494736111,252308.23984217638,-1.86,2024-08-09
13,-5.677226074443866,82.51819330869088,-7.971516734677124,223610.77959733873,-3.32,2024-08-09
14,-5.860373120580107,84.30412005556015,-7.977509160204676,194891.7466206019,-4.79,2024-08-09
15,-6.046529103360876,86.06737406225129,-7.967977060210352,166207.0292038446,1.79,2024-08-09
16,3.459887391979463,84.97390277618351,4.9412926840511915,183995.68286642892,41.07,2024-08-09
17,5.244700076269019,83.13227116049521,8.261259229918437,213736.21609413528,79.93,2024-08-09
18,6.782140720067023,80.45677953791918,11.9507611886797,256758.95637338219,107.86,2024-08-09
19,6.4360614659612505,77.69132605885407,11.829611964283643,299345.55944480334,110.32,2024-08-09
20,6.091461323575577,74.90433660729006,11.595759725664365,341090.29445719504,105.21,2024-08-09
21,5.740551380963797,71.98454845275391,11.133208794571644,381169.84611765295,89.07,2024-08-09
22,5.022069058135898,69.3874656232848,9.667026819949669,415971.14266947174,73.67,2024-08-09
23,4.700233026173889,66.67000453002413,9.05186791946332,448557.8671795397,69.75,2024-08-09
0,0.0,76.94472322725248,0.0,310528.5,28.93,2024-02-06
1,-5.303278781792254,78.8551695940202,-7.948748074871634,281913.0069304297,12.2,2024-02-06
2,-5.488295538003293,80.6757441832432,-7.965297330567111,253237.93654038812,6.81,2024-02-06
3,-5.6712929726764685,82.46033374629506,-7.971321422906236,224541.17941792568,4.6,2024-02-06
4,0.0,82.46033374629522,0.0,224541.17941792568,21.2,2024-02-06
5,0.0,82.46033374629774,0.0,224541.17941788243,52.2,2024-02-06
6,3.2426094007101596,81.35943845486321,4.9174277395076516,242243.91928010999,70.27,2024-02-06
7,4.225872451741916,79.84310936899587,6.773068035699936,266626.96420862974,88.87,2024-02-06
8,4.045862101065455,78.28997927725328,6.59769668402798,290378.6722711305,87.3,2024-02-06
9,3.8070856110629387,76.77843405799155,6.289049700995278,313019.25119471346,84.18,2024-02-06
10,2.906548417213004,75.6269480273554,4.790960127683007,330266.7076543723,64.13,2024-02-06
11,0.0,75.62694802735538,0.0,330266.7076543723,53.96,2024-02-06
12,0.0,75.62694802735537,0.0,330266.7076543723,50.95,2024-02-06
13,0.0,75.62694802735535,0.0,330266.70765437244,52.43,2024-02-06
14,0.0,75.62694802735537,0.0,330266.70765437244,56.89,2024-02-06
15,2.840130205037062,74.48160127052884,4.757991990864383,347395.47882148426,61.33,2024-02-06
16,3.030101641902868,73.10871371261275,5.158126179292296,365964.7330669365,71.98,2024-02-06
17,3.859348014686233,71.28869444140008,6.838061132860631,390581.7531452348,84.73,2024-02-06
18,4.001519629277325,69.31808408158716,7.283718244684991,416803.13882610074,88.5,2024-02-06
19,2.4942702544553583,67.97791548680432,4.464104063852034,432873.9134559681,65.54,2024-02-06
20,2.4067421229228625,66.67000453002413,4.356653812097278,448557.8671795183,59.98,2024-02-06
21,0.0,66.6700045300241,0.0,448557.86717953987,56.93,2024-02-06
22,0.0,66.67000453002412,0.0,448557.86717953987,52.83,2024-02-06
23,0.0,66.67000453002412,0.0,448557.86717953987,41.34,2024-02-06
0,2.702904566831421e-11,76.94472322724205,3.4372504842394846e-11,310528.50000012375,2.3,2024-07-04
1,0.0,76.94472322723288,3.817390847871138e-11,310528.5000002612,0.18,2024-07-04
2,0.0,76.94472322723287,0.0,310528.5000002612,1.72,2024-07-04
3,0.0,76.94472322723288,0.0,310528.5000002612,2.17,2024-07-04
4,2.916130698435571,75.79210590280057,4.7956670744679855,327792.90146834595,12.13,2024-07-04
5,2.8497120411341954,74.6473300321105,4.763041327196618,344939.8502462538,19.72,2024-07-04
6,3.7600863303214522,72.92692786376995,6.523239505631395,368423.51246652676,31.23,2024-07-04
7,2.7556391345523368,71.66112570800276,4.755791688664559,385544.3625457192,23.21,2024-07-04
8,0.0,71.66112570800276,0.0,385544.3625457192,0.89,2024-07-04
9,-7.711165039836487e-12,71.66112570800276,0.0,385544.3625457192,-7.82,2024-07-04
10,0.0,71.66112570800276,0.0,385544.3625457192,-11.17,2024-07-04
11,-4.796903785819933,73.7407792671811,-7.813542635379278,357415.6090583538,-25.79,2024-07-04
12,-5.45376470753117,75.89632421933655,-8.662148519612686,326231.87438774813,-38.84,2024-07-04
13,-5.870927901910158,78.0460896692496,-8.94447720630491,294031.7564450505,-42.22,2024-07-04
14,-6.846077802707905,80.34533542412656,-9.8557622059827,258551.01250351276,-50.0,2024-07-04
15,-5.6373861937832,82.12967510160748,-7.970205245691851,229858.27361902207,-27.88,2024-07-04
16,0.0,82.12967510160748,0.0,229858.27361902207,-2.38,2024-07-04
17,4.470884867171848,80.53049843164854,7.143127760118496,255573.53355544867,38.04,2024-07-04
18,6.445653610964273,77.76890352808033,11.83612137709639,298183.57051299565,61.07,2024-07-04
19,6.1008638474322,74.98038049579536,11.60214045794531,339951.2761615988,73.19,2024-07-04
20,5.750188266939325,72.06510639434377,11.146935569655753,380080.2442123595,65.15,2024-07-04
21,5.407665100887184,69.18759830988571,10.635452405853329,418367.8728734315,49.73,2024-07-04
22,0.0,69.18759830988573,0.0,418367.8728734315,1.8,2024-07-04
23,0.0,69.18759830988573,0.0,418367.8728734315,0.0,2024-07-04
0,3.7109368835150507,75.44652267192033,6.233526879950688,332969.1967678225,42.82,2024-03-23
1,2.8290387757999413,74.28422549398083,4.748868337302696,350065.1227821122,27.64,2024-03-23
2,0.0,74.28422549393777,0.0,350065.1227821122,23.62,2024-03-23
3,0.0,74.28422549394708,0.0,350065.1227821122,21.46,2024-03-23
4,0.0,74.28422549393777,0.0,350065.1227821122,21.72,2024-03-23
5,0.0,74.28422549393777,0.0,350065.1227821122,22.58,2024-03-23
6,0.0,74.28422549394708,0.0,350065.1227821124,21.92,2024-03-23
7,0.0,74.28422549393777,0.0,350065.1227821124,19.37,2024-03-23
