Time,Power,Head,Flow,Price,Date
8,0.0,73.36728036503678,0.0,4.6,2023-07-15
9,-4.398015022277832,75.37818700988558,-7.960990905761719,0.0,2023-07-15
10,-4.398015022277832,77.38909365473438,-7.96099090576169,-0.02,2023-07-15
11,-4.398015022277832,79.40000029958318,-7.960990905761733,-0.18,2023-07-15
12,-5.357476711273193,81.17193298899518,-7.960990905761719,-1.01,2023-07-15
13,-5.357476711273193,82.94386571400932,-7.960990905761719,-0.1,2023-07-15
14,0.0,82.94386571400932,0.0,-0.01,2023-07-15
15,0.0,82.94386571400932,0.0,1.06,2023-07-15
16,3.1254568099975586,81.85357476381851,4.898490905761719,42.0,2023-07-15
17,6.463504840205246,79.4,11.023486843362562,69.08,2023-07-15
18,5.455295562744141,76.69044220563715,10.726890563964844,88.65,2023-07-15
19,5.455295562744141,73.98088308554934,10.726890563964815,84.03,2023-07-15
20,5.455295562744141,71.27132396546152,10.726890563964844,83.03,2023-07-15
21,4.34429931640625,68.99017109520669,8.509078979492188,71.82,2023-07-15
22,4.216206436713494,66.34198614488707,8.218034316742887,57.1,2023-07-15
23,-3.828631101604766e-05,66.34201373352694,-8.561501310566655e-05,19.68,2023-07-15
0,0.0,76.81958760351405,0.0,143.73,2023-02-06
1,0.0,76.81958760351405,0.0,145.39,2023-02-06
2,0.0,76.81958760351402,0.0,142.09,2023-02-06
3,0.0,76.81958760351405,0.0,140.1,2023-02-06
4,0.0,76.81958760351405,0.0,148.93,2023-02-06
5,3.1505844170951662,75.41152002669152,5.574407545221931,175.66,2023-02-06
6,4.1226516474377215,73.50509770582403,7.547347261417187,200.65,2023-02-06
7,4.299501800536746,71.5021116353613,7.929634094238139,213.39,2023-02-06
8,4.114756910596132,69.6,7.53028166158002,200.59,2023-02-06
9,3.5058788958281832,67.45373290735142,6.660447420091884,185.08,2023-02-06
10,3.424029159545171,65.36346350185516,6.486671447752485,172.43,2023-02-06
11,2.5037590026855465,63.83590570029104,4.7404251098652,153.62,2023-02-06
12,-4.080962963607368,66.76893990981605,-9.10199862858829,149.11,2023-02-06
13,-3.949859428405036,69.6,-8.785545349121008,152.84,2023-02-06
14,2.0436268781638187,68.33975824208238,3.910871109176256,162.88,2023-02-06
15,2.963894958677975,66.54015669893653,5.584650436235577,181.8,2023-02-06
16,3.424029159545171,64.44988729343994,6.486671447753366,198.94,2023-02-06
17,3.8841642379757104,62.04481540549345,7.4635887145995525,213.5,2023-02-06
18,3.649923298869748,59.8,6.966269495215954,205.38,2023-02-06
19,3.017733219048333,56.431917155876626,6.305267954663975,186.21,2023-02-06
20,1.5635622739791764,54.63316179123613,3.367385864257926,166.47,2023-02-06
21,-3.5281155109405518,59.8,-9.672813415529333,157.31,2023-02-06
22,-4.457560531659654,63.01221224236995,-9.968203994188599,154.0,2023-02-06
23,-4.6204514503479,66.3420137335269,-10.333274841308892,145.63,2023-02-06
0,2.5774592270289562,75.66950318514797,4.5530764040808975,114.94,2023-03-20
1,2.5658111572265625,74.52465642569526,4.532341003417969,113.06,2023-03-20
2,0.0,74.52465642569524,0.0,110.18,2023-03-20
3,0.0,74.52465642569524,0.0,110.25,2023-03-20
4,2.769564490186851,73.28819015514671,4.895054059487734,116.4,2023-03-20
5,3.721604919433594,71.60074743447278,6.680427551269531,135.77,2023-03-20
6,4.295401886032369,69.6,7.920771544201415,148.43,2023-03-20
7,4.1206726151402355,67.02176254433977,8.000968317854955,148.51,2023-03-20
8,3.691278157489165,64.74865411628517,7.054070398359244,137.56,2023-03-20
9,2.963894081115723,62.94905085705214,5.58465576171875,122.75,2023-03-20
10,2.7838223216698648,61.255911344028,5.254269955497733,115.79,2023-03-20
11,-3.770756890243571,63.937861018831654,-8.322815391218654,104.6,2023-03-20
12,-3.949859428405761,66.76892110901562,-8.785545349121094,100.0,2023-03-20
13,-3.9498594284057624,69.5999811991996,-8.785545349121094,101.79,2023-03-20
14,-2.153340950291209e-05,69.59999238680263,-5.834397002502101e-05,104.8,2023-03-20
15,0.0,69.60000000000005,0.0,113.9,2023-03-20
16,2.2084720204531387,68.24399063773,4.2080638935792365,133.0,2023-03-20
17,3.238650623172422,66.27082437714347,6.123268709076456,150.98,2023-03-20
18,3.7645451727628245,63.94759015044617,7.209624312125797,165.47,2023-03-20
19,3.420229570540847,61.85972093555706,6.479223006972688,152.36,2023-03-20
20,2.5037590026859107,60.33216313399333,4.740425109863963,135.49,2023-03-20
21,0.0,60.33216313399333,0.0,127.5,2023-03-20
22,-4.173390102386475,63.33708843376014,-9.325096130371094,117.04,2023-03-20
23,-4.173390102386475,66.3420137335269,-9.32509613037108,120.79,2023-03-20
0,3.143708038330078,75.41488433550145,5.561088562011719,81.74,2023-05-25
1,2.7823181466413183,74.1726832690992,4.9177575786962535,74.78,2023-05-25
2,3.143708038330078,72.7679800010866,5.561088562011719,78.3,2023-05-25
3,3.143708038330078,71.36327673307399,5.561088562011719,81.78,2023-05-25
4,3.7216049194335943,69.67583401240006,6.680427551269531,91.23,2023-05-25
5,4.34429931640625,66.95477163487521,8.509078979492173,112.68,2023-05-25
6,4.34429931640625,64.21280025509358,8.509078979492173,104.0,2023-05-25
7,3.1956926250232476,62.26677045151405,6.0390569417331506,83.35,2023-05-25
8,2.1752113024974915,60.9300840685773,4.148099461244698,70.85,2023-05-25
9,-3.502798080444336,63.38229894756392,-7.609886169433594,55.86,2023-05-25
10,-4.02294441243799,66.27020553599277,-8.96195541191021,42.15,2023-05-25
11,-4.6204514503479,69.60000000000036,-10.333274841308594,23.35,2023-05-25
12,-5.240557384490967,71.97740927108278,-9.411918640136719,21.73,2023-05-25
13,-5.802252292633057,74.58754302043774,-10.333274841308594,21.37,2023-05-25
14,-4.398015022277832,76.59844966528654,-7.960990905761719,36.95,2023-05-25
15,0.0,76.59844966528654,0.0,68.93,2023-05-25
16,2.5658111572265625,75.4536029058338,4.532341003417969,79.18,2023-05-25
17,2.7265461250705396,74.23648022845666,4.818474587379157,89.88,2023-05-25
18,3.721604919433594,72.54903750778274,6.680427551269531,105.82,2023-05-25
19,3.256800057642745,71.08900330325466,5.780138552987324,100.0,2023-05-25
20,3.316010583958534,69.60000000000036,5.894824499298707,100.45,2023-05-25
21,2.8468924973215253,67.86957153509064,5.369987661012999,90.94,2023-05-25
22,2.5037590026859107,66.34201373352694,4.740425109863935,88.11,2023-05-25
23,0.0,66.3420137335269,0.0,76.4,2023-05-25
0,-5.735174974439083,79.4,-10.215610791362248,16.09,2023-12-11
1,-7.069169998168945,81.71224957494765,-10.388542171014311,13.36,2023-12-11
2,-7.069169970926681,84.02449914021543,-10.38854212752431,9.32,2023-12-11
3,-7.069169967257017,86.33674870417781,-10.388542121659363,12.42,2023-12-11
4,-5.398918627109052,88.12231135984577,-8.022227854800214,35.45,2023-12-11
5,0.0,88.12231135984497,0.0,74.56,2023-12-11
6,3.1254568099975586,87.03202040965414,4.89849090576174,94.05,2023-12-11
7,3.1254568099975586,85.94172945946292,4.898490905763573,99.68,2023-12-11
8,3.1254568099975586,84.85143850927254,4.898490905759857,98.67,2023-12-11
9,3.1254568099975586,83.76114755908173,4.898490905761719,93.47,2023-12-11
10,3.1254568099975586,82.67085660889094,4.898490905761719,91.43,2023-12-11
11,0.0,82.67085660889093,0.0,84.48,2023-12-11
12,0.0,82.67085660889093,0.0,82.92,2023-12-11
13,3.1254568099975586,81.58056565870034,4.8984909057617045,91.99,2023-12-11
14,3.1254568099975586,80.49027470850932,4.898490905761719,97.65,2023-12-11
15,3.125485752380846,79.4,4.898540281001104,107.16,2023-12-11
16,3.7215799589600635,77.7125385873091,6.680379204873958,118.9,2023-12-11
17,4.1766880533822155,75.7766112992064,7.664154660925433,123.12,2023-12-11
18,3.9885301586484183,73.94342201564321,7.25742453155074,121.69,2023-12-11
19,3.7216049194339575,72.2559792949693,6.680427551269531,114.21,2023-12-11
20,3.1437080382051894,70.85127602695668,5.561088562011662,99.6,2023-12-11
21,2.8025000209743425,69.6,4.9536844968499025,96.55,2023-12-11
22,2.677299434213632,67.9698399663261,5.058827593177682,88.1,2023-12-11
23,2.673352065793169,66.34201373352691,5.051585177698101,88.07,2023-12-11
